order_number	stage_type	from	to	material_code	quantity	start_date	end_date	lead_time	price		
3000003717	DIST	02S	02	CC-F05	0	2020-04-06	2020-04-06	0			
3000003718	DIST	02S	02	CC-F05	0	2020-04-07	2020-04-07	0			
3000003719	DIST	02S	02	CC-F05	39	2020-04-08	2020-04-08	0			
3000003720	DIST	02S	02	CC-F05	1000	2020-04-09	2020-04-09	0			
3000003721	DIST	02S	02	CC-F05	1000	2020-04-14	2020-04-14	0			
3000003722	DIST	02S	02	CC-F05	1000	2020-04-15	2020-04-15	0			
3000003723	DIST	02S	02	CC-F05	1000	2020-04-16	2020-04-16	0			
3000003724	DIST	02S	02	CC-F05	1000	2020-04-17	2020-04-17	0			
3000003725	DIST	02S	02	CC-F05	1000	2020-04-20	2020-04-20	0			
3000003726	DIST	02S	02	CC-F05	1000	2020-04-21	2020-04-21	0			
3000003727	DIST	02S	02	CC-F05	628	2020-04-22	2020-04-22	0			
3000003728	DIST	02S	02	CC-F05	0	2020-04-23	2020-04-23	0			
3000003729	DIST	02S	02	CC-F05	0	2020-04-24	2020-04-24	0			
3000003730	DIST	02S	02	CC-F05	1000	2020-04-27	2020-04-27	0			
3000003731	DIST	02S	02	CC-F05	1000	2020-04-28	2020-04-28	0			
3000003732	DIST	02S	02	CC-F05	1000	2020-04-29	2020-04-29	0			
3000003733	DIST	02S	02	CC-F05	1000	2020-04-30	2020-04-30	0			
3000003734	DIST	02S	02	CC-F05	1000	2020-05-01	2020-05-01	0			
3000003735	DIST	02S	02	CC-F05	1000	2020-05-04	2020-05-04	0			
3000003736	DIST	02S	02	CC-F05	1000	2020-05-05	2020-05-05	0			
3000003737	DIST	02S	02	CC-F05	666	2020-05-06	2020-05-06	0			
3000003738	DIST	02S	02	CC-F05	0	2020-05-07	2020-05-07	0			
3000003739	DIST	02S	02	CC-F05	0	2020-05-08	2020-05-08	0			
3000003740	DIST	02S	02	CC-F05	0	2020-05-11	2020-05-11	0			
3000003741	DIST	02S	02	CC-F06	0	2019-07-02	2019-07-02	0			
3000003742	DIST	02S	02	CC-F06	0	2019-07-03	2019-07-03	0			
3000003743	DIST	02S	02	CC-F06	0	2019-07-04	2019-07-04	0			
3000003744	DIST	02S	02	CC-F06	0	2019-07-05	2019-07-05	0			
3000003745	DIST	02S	02	CC-F06	0	2019-07-08	2019-07-08	0			
3000003746	DIST	02S	02	CC-F06	0	2019-07-09	2019-07-09	0			
3000003747	DIST	02S	02	CC-F06	0	2019-07-10	2019-07-10	0			
3000003748	DIST	02S	02	CC-F06	0	2019-07-11	2019-07-11	0			
3000003749	DIST	02S	02	CC-F06	0	2019-07-12	2019-07-12	0			
3000003750	DIST	02S	02	CC-F06	0	2019-07-15	2019-07-15	0			
3000003751	DIST	02S	02	CC-F06	0	2019-07-16	2019-07-16	0			
3000003752	DIST	02S	02	CC-F06	0	2019-07-17	2019-07-17	0			
3000003753	DIST	02S	02	CC-F06	750	2019-07-18	2019-07-18	0			
3000003754	DIST	02S	02	CC-F06	750	2019-07-19	2019-07-19	0			
3000003755	DIST	02S	02	CC-F06	750	2019-07-22	2019-07-22	0			
3000003756	DIST	02S	02	CC-F06	750	2019-07-23	2019-07-23	0			
3000003757	DIST	02S	02	CC-F06	750	2019-07-24	2019-07-24	0			
3000003758	DIST	02S	02	CC-F06	750	2019-07-25	2019-07-25	0			
3000003759	DIST	02S	02	CC-F06	750	2019-07-26	2019-07-26	0			
3000003760	DIST	02S	02	CC-F06	750	2019-07-29	2019-07-29	0			
3000003761	DIST	02S	02	CC-F06	750	2019-07-30	2019-07-30	0			
3000003762	DIST	02S	02	CC-F06	750	2019-07-31	2019-07-31	0			
3000003763	DIST	02S	02	CC-F06	750	2019-08-01	2019-08-01	0			
3000003764	DIST	02S	02	CC-F06	750	2019-08-02	2019-08-02	0			
3000003765	DIST	02S	02	CC-F06	750	2019-08-05	2019-08-05	0			
3000003766	DIST	02S	02	CC-F06	750	2019-08-06	2019-08-06	0			
3000003767	DIST	02S	02	CC-F06	750	2019-08-07	2019-08-07	0			
3000003768	DIST	02S	02	CC-F06	750	2019-08-08	2019-08-08	0			
3000003769	DIST	02S	02	CC-F06	750	2019-08-09	2019-08-09	0			
3000003770	DIST	02S	02	CC-F06	750	2019-08-12	2019-08-12	0			
3000003771	DIST	02S	02	CC-F06	750	2019-08-13	2019-08-13	0			
3000003772	DIST	02S	02	CC-F06	750	2019-08-14	2019-08-14	0			
3000003773	DIST	02S	02	CC-F06	0	2019-08-15	2019-08-15	0			
3000003774	DIST	02S	02	CC-F06	0	2019-08-16	2019-08-16	0			
3000003775	DIST	02S	02	CC-F06	0	2019-08-19	2019-08-19	0			
3000003776	DIST	02S	02	CC-F06	0	2019-08-20	2019-08-20	0			
3000003777	DIST	02S	02	CC-F06	0	2019-08-21	2019-08-21	0			
3000003778	DIST	02S	02	CC-F06	750	2019-08-22	2019-08-22	0			
3000003779	DIST	02S	02	CC-F06	750	2019-08-23	2019-08-23	0			
3000003780	DIST	02S	02	CC-F06	750	2019-08-26	2019-08-26	0			
3000003781	DIST	02S	02	CC-F06	750	2019-08-27	2019-08-27	0			
3000003782	DIST	02S	02	CC-F06	750	2019-08-28	2019-08-28	0			
3000003783	DIST	02S	02	CC-F06	750	2019-08-29	2019-08-29	0			
3000003784	DIST	02S	02	CC-F06	750	2019-08-30	2019-08-30	0			
3000003785	DIST	02S	02	CC-F06	750	2019-09-02	2019-09-02	0			
3000003786	DIST	02S	02	CC-F06	750	2019-09-03	2019-09-03	0			
3000003787	DIST	02S	02	CC-F06	750	2019-09-04	2019-09-04	0			
3000003788	DIST	02S	02	CC-F06	750	2019-09-05	2019-09-05	0			
3000003789	DIST	02S	02	CC-F06	750	2019-09-06	2019-09-06	0			
3000003790	DIST	02S	02	CC-F06	750	2019-09-09	2019-09-09	0			
3000003791	DIST	02S	02	CC-F06	750	2019-09-10	2019-09-10	0			
3000003792	DIST	02S	02	CC-F06	750	2019-09-11	2019-09-11	0			
3000003793	DIST	02S	02	CC-F06	750	2019-09-12	2019-09-12	0			
3000003794	DIST	02S	02	CC-F06	750	2019-09-13	2019-09-13	0			
3000003795	DIST	02S	02	CC-F06	750	2019-09-16	2019-09-16	0			
3000003796	DIST	02S	02	CC-F06	750	2019-09-17	2019-09-17	0			
3000003797	DIST	02S	02	CC-F06	750	2019-09-18	2019-09-18	0			
3000003798	DIST	02S	02	CC-F06	750	2019-09-19	2019-09-19	0			
3000003799	DIST	02S	02	CC-F06	750	2019-09-20	2019-09-20	0			
3000003800	DIST	02S	02	CC-F06	750	2019-09-23	2019-09-23	0			
3000003801	DIST	02S	02	CC-F06	750	2019-09-24	2019-09-24	0			
3000003802	DIST	02S	02	CC-F06	750	2019-09-25	2019-09-25	0			
3000003803	DIST	02S	02	CC-F06	249	2019-09-26	2019-09-26	0			
3000003804	DIST	02S	02	CC-F06	0	2019-09-27	2019-09-27	0			
3000003805	DIST	02S	02	CC-F06	0	2019-09-30	2019-09-30	0			
3000003806	DIST	02S	02	CC-F06	0	2019-10-01	2019-10-01	0			
3000003807	DIST	02S	02	CC-F06	750	2019-10-02	2019-10-02	0			
3000003808	DIST	02S	02	CC-F06	750	2019-10-03	2019-10-03	0			
3000003809	DIST	02S	02	CC-F06	750	2019-10-04	2019-10-04	0			
3000003810	DIST	02S	02	CC-F06	750	2019-10-07	2019-10-07	0			
3000003811	DIST	02S	02	CC-F06	750	2019-10-08	2019-10-08	0			
3000003812	DIST	02S	02	CC-F06	750	2019-10-09	2019-10-09	0			
3000003813	DIST	02S	02	CC-F06	750	2019-10-10	2019-10-10	0			
3000003814	DIST	02S	02	CC-F06	750	2019-10-11	2019-10-11	0			
3000003815	DIST	02S	02	CC-F06	334	2019-10-14	2019-10-14	0			
3000003816	DIST	02S	02	CC-F06	0	2019-10-15	2019-10-15	0			
3000003817	DIST	02S	02	CC-F06	0	2019-10-16	2019-10-16	0			
3000003818	DIST	02S	02	CC-F06	0	2019-10-17	2019-10-17	0			
3000003819	DIST	02S	02	CC-F06	0	2019-10-18	2019-10-18	0			
3000003820	DIST	02S	02	CC-F06	0	2019-10-21	2019-10-21	0			
3000003821	DIST	02S	02	CC-F06	0	2019-10-22	2019-10-22	0			
3000003822	DIST	02S	02	CC-F06	0	2019-10-23	2019-10-23	0			
3000003823	DIST	02S	02	CC-F06	0	2019-10-24	2019-10-24	0			
3000003824	DIST	02S	02	CC-F06	750	2019-10-25	2019-10-25	0			
3000003825	DIST	02S	02	CC-F06	750	2019-10-28	2019-10-28	0			
3000003826	DIST	02S	02	CC-F06	750	2019-10-29	2019-10-29	0			
3000003827	DIST	02S	02	CC-F06	750	2019-10-30	2019-10-30	0			
3000003828	DIST	02S	02	CC-F06	750	2019-10-31	2019-10-31	0			
3000003829	DIST	02S	02	CC-F06	750	2019-11-01	2019-11-01	0			
3000003830	DIST	02S	02	CC-F06	750	2019-11-04	2019-11-04	0			
3000003831	DIST	02S	02	CC-F06	750	2019-11-05	2019-11-05	0			
3000003832	DIST	02S	02	CC-F06	750	2019-11-06	2019-11-06	0			
3000003833	DIST	02S	02	CC-F06	750	2019-11-07	2019-11-07	0			
3000003834	DIST	02S	02	CC-F06	750	2019-11-08	2019-11-08	0			
3000003835	DIST	02S	02	CC-F06	750	2019-11-11	2019-11-11	0			
3000003836	DIST	02S	02	CC-F06	750	2019-11-12	2019-11-12	0			
3000003837	DIST	02S	02	CC-F06	750	2019-11-13	2019-11-13	0			
3000003838	DIST	02S	02	CC-F06	750	2019-11-14	2019-11-14	0			
3000003839	DIST	02S	02	CC-F06	750	2019-11-15	2019-11-15	0			
3000003840	DIST	02S	02	CC-F06	750	2019-11-18	2019-11-18	0			
3000003841	DIST	02S	02	CC-F06	750	2019-11-19	2019-11-19	0			
3000003842	DIST	02S	02	CC-F06	750	2019-11-20	2019-11-20	0			
3000003843	DIST	02S	02	CC-F06	750	2019-11-21	2019-11-21	0			
3000003844	DIST	02S	02	CC-F06	750	2019-11-22	2019-11-22	0			
3000003845	DIST	02S	02	CC-F06	750	2019-11-25	2019-11-25	0			
3000003846	DIST	02S	02	CC-F06	750	2019-11-26	2019-11-26	0			
3000003847	DIST	02S	02	CC-F06	750	2019-11-27	2019-11-27	0			
3000003848	DIST	02S	02	CC-F06	750	2019-11-28	2019-11-28	0			
3000003849	DIST	02S	02	CC-F06	750	2019-11-29	2019-11-29	0			
3000003850	DIST	02S	02	CC-F06	750	2019-12-02	2019-12-02	0			
3000003851	DIST	02S	02	CC-F06	750	2019-12-03	2019-12-03	0			
3000003852	DIST	02S	02	CC-F06	750	2019-12-04	2019-12-04	0			
3000003853	DIST	02S	02	CC-F06	750	2019-12-05	2019-12-05	0			
3000003854	DIST	02S	02	CC-F06	750	2019-12-06	2019-12-06	0			
3000003855	DIST	02S	02	CC-F06	750	2019-12-09	2019-12-09	0			
3000003856	DIST	02S	02	CC-F06	750	2019-12-10	2019-12-10	0			
3000003857	DIST	02S	02	CC-F06	750	2019-12-11	2019-12-11	0			
3000003858	DIST	02S	02	CC-F06	750	2019-12-12	2019-12-12	0			
3000003859	DIST	02S	02	CC-F06	750	2019-12-13	2019-12-13	0			
3000003860	DIST	02S	02	CC-F06	750	2019-12-16	2019-12-16	0			
3000003861	DIST	02S	02	CC-F06	750	2019-12-17	2019-12-17	0			
3000003862	DIST	02S	02	CC-F06	416	2019-12-18	2019-12-18	0			
3000003863	DIST	02S	02	CC-F06	750	2019-12-19	2019-12-19	0			
3000003864	DIST	02S	02	CC-F06	750	2019-12-20	2019-12-20	0			
3000003865	DIST	02S	02	CC-F06	750	2019-12-23	2019-12-23	0			
3000003866	DIST	02S	02	CC-F06	750	2019-12-24	2019-12-24	0			
3000003867	DIST	02S	02	CC-F06	750	2019-12-25	2019-12-25	0			
3000003868	DIST	02S	02	CC-F06	750	2019-12-26	2019-12-26	0			
3000003869	DIST	02S	02	CC-F06	750	2019-12-27	2019-12-27	0			
3000003870	DIST	02S	02	CC-F06	750	2019-12-30	2019-12-30	0			
3000003871	DIST	02S	02	CC-F06	750	2019-12-31	2019-12-31	0			
3000003872	DIST	02S	02	CC-F06	250	2020-01-02	2020-01-02	0			
3000003873	DIST	02S	02	CC-F06	750	2020-01-03	2020-01-03	0			
3000003874	DIST	02S	02	CC-F06	678	2020-01-06	2020-01-06	0			
3000003875	DIST	02S	02	CC-F06	0	2020-01-07	2020-01-07	0			
3000003876	DIST	02S	02	CC-F06	0	2020-01-08	2020-01-08	0			
3000003877	DIST	02S	02	CC-F06	0	2020-01-09	2020-01-09	0			
3000003878	DIST	02S	02	CC-F06	0	2020-01-10	2020-01-10	0			
3000003879	DIST	02S	02	CC-F06	0	2020-01-13	2020-01-13	0			
3000003880	DIST	02S	02	CC-F06	0	2020-01-14	2020-01-14	0			
3000003881	DIST	02S	02	CC-F06	0	2020-01-15	2020-01-15	0			
3000003882	DIST	02S	02	CC-F06	1000	2020-01-16	2020-01-16	0			
3000003883	DIST	02S	02	CC-F06	1000	2020-01-17	2020-01-17	0			
3000003884	DIST	02S	02	CC-F06	1000	2020-01-20	2020-01-20	0			
3000003885	DIST	02S	02	CC-F06	1000	2020-01-21	2020-01-21	0			
3000003886	DIST	02S	02	CC-F06	1000	2020-01-22	2020-01-22	0			
3000003887	DIST	02S	02	CC-F06	1000	2020-01-23	2020-01-23	0			
3000003888	DIST	02S	02	CC-F06	1000	2020-01-24	2020-01-24	0			
3000003889	DIST	02S	02	CC-F06	0	2020-01-28	2020-01-28	0			
3000003890	DIST	02S	02	CC-F06	0	2020-01-29	2020-01-29	0			
3000003891	DIST	02S	02	CC-F06	0	2020-01-30	2020-01-30	0			
3000003892	DIST	02S	02	CC-F06	0	2020-01-31	2020-01-31	0			
3000003893	DIST	02S	02	CC-F06	0	2020-02-03	2020-02-03	0			
3000003894	DIST	02S	02	CC-F06	0	2020-02-04	2020-02-04	0			
3000003895	DIST	02S	02	CC-F06	1000	2020-02-05	2020-02-05	0			
3000003896	DIST	02S	02	CC-F06	1000	2020-02-06	2020-02-06	0			
3000003897	DIST	02S	02	CC-F06	1000	2020-02-07	2020-02-07	0			
3000003898	DIST	02S	02	CC-F06	1000	2020-02-10	2020-02-10	0			
3000003899	DIST	02S	02	CC-F06	1000	2020-02-11	2020-02-11	0			
3000003900	DIST	02S	02	CC-F06	1000	2020-02-12	2020-02-12	0			
3000003901	DIST	02S	02	CC-F06	1000	2020-02-13	2020-02-13	0			
3000003902	DIST	02S	02	CC-F06	1000	2020-02-14	2020-02-14	0			
3000003903	DIST	02S	02	CC-F06	1000	2020-02-17	2020-02-17	0			
3000003904	DIST	02S	02	CC-F06	1000	2020-02-18	2020-02-18	0			
3000003905	DIST	02S	02	CC-F06	1000	2020-02-19	2020-02-19	0			
3000003906	DIST	02S	02	CC-F06	1000	2020-02-20	2020-02-20	0			
3000003907	DIST	02S	02	CC-F06	1000	2020-02-21	2020-02-21	0			
3000003908	DIST	02S	02	CC-F06	1000	2020-02-24	2020-02-24	0			
3000003909	DIST	02S	02	CC-F06	667	2020-02-25	2020-02-25	0			
3000003910	DIST	02S	02	CC-F06	0	2020-02-26	2020-02-26	0			
3000003911	DIST	02S	02	CC-F06	0	2020-02-27	2020-02-27	0			
3000003912	DIST	02S	02	CC-F06	0	2020-02-28	2020-02-28	0			
3000003913	DIST	02S	02	CC-F06	0	2020-03-02	2020-03-02	0			
3000003914	DIST	02S	02	CC-F06	0	2020-03-03	2020-03-03	0			
3000003915	DIST	02S	02	CC-F06	0	2020-03-04	2020-03-04	0			
3000003916	DIST	02S	02	CC-F06	0	2020-03-05	2020-03-05	0			
3000003917	DIST	02S	02	CC-F06	0	2020-03-06	2020-03-06	0			
3000003918	DIST	02S	02	CC-F06	0	2020-03-10	2020-03-10	0			
3000003919	DIST	02S	02	CC-F06	0	2020-03-11	2020-03-11	0			
3000003920	DIST	02S	02	CC-F06	0	2020-03-12	2020-03-12	0			
3000003921	DIST	02S	02	CC-F06	0	2020-03-13	2020-03-13	0			
3000003922	DIST	02S	02	CC-F06	1000	2020-03-16	2020-03-16	0			
3000003923	DIST	02S	02	CC-F06	1000	2020-03-17	2020-03-17	0			
3000003924	DIST	02S	02	CC-F06	1000	2020-03-18	2020-03-18	0			
3000003925	DIST	02S	02	CC-F06	1000	2020-03-19	2020-03-19	0			
3000003926	DIST	02S	02	CC-F06	1000	2020-03-20	2020-03-20	0			
3000003927	DIST	02S	02	CC-F06	1000	2020-03-23	2020-03-23	0			
3000003928	DIST	02S	02	CC-F06	1000	2020-03-24	2020-03-24	0			
3000003929	DIST	02S	02	CC-F06	667	2020-03-25	2020-03-25	0			
3000003930	DIST	02S	02	CC-F06	0	2020-03-26	2020-03-26	0			
3000003931	DIST	02S	02	CC-F06	0	2020-03-27	2020-03-27	0			
3000003932	DIST	02S	02	CC-F06	1000	2020-03-30	2020-03-30	0			
3000003933	DIST	02S	02	CC-F06	1000	2020-03-31	2020-03-31	0			
3000003934	DIST	02S	02	CC-F06	1000	2020-04-01	2020-04-01	0			
3000003935	DIST	02S	02	CC-F06	1000	2020-04-02	2020-04-02	0			
3000003936	DIST	02S	02	CC-F06	1000	2020-04-03	2020-04-03	0			
3000003937	DIST	02S	02	CC-F06	1000	2020-04-06	2020-04-06	0			
3000003938	DIST	02S	02	CC-F06	1000	2020-04-07	2020-04-07	0			
3000003939	DIST	02S	02	CC-F06	666	2020-04-08	2020-04-08	0			
3000003940	DIST	02S	02	CC-F06	0	2020-04-09	2020-04-09	0			
3000003941	DIST	02S	02	CC-F06	0	2020-04-14	2020-04-14	0			
3000003942	DIST	02S	02	CC-F06	0	2020-04-15	2020-04-15	0			
3000003943	DIST	02S	02	CC-F06	0	2020-04-16	2020-04-16	0			
3000003944	DIST	02S	02	CC-F06	0	2020-04-17	2020-04-17	0			
3000003945	DIST	02S	02	CC-F06	0	2020-04-20	2020-04-20	0			
3000003946	DIST	02S	02	CC-F06	0	2020-04-21	2020-04-21	0			
3000003947	DIST	02S	02	CC-F06	0	2020-04-22	2020-04-22	0			
3000003948	DIST	02S	02	CC-F06	0	2020-04-23	2020-04-23	0			
3000003949	DIST	02S	02	CC-F06	0	2020-04-24	2020-04-24	0			
3000003950	DIST	02S	02	CC-F06	0	2020-04-27	2020-04-27	0			
3000003951	DIST	02S	02	CC-F06	0	2020-04-28	2020-04-28	0			
3000003952	DIST	02S	02	CC-F06	1000	2020-04-29	2020-04-29	0			
3000003953	DIST	02S	02	CC-F06	1000	2020-04-30	2020-04-30	0			
3000003954	DIST	02S	02	CC-F06	1000	2020-05-01	2020-05-01	0			
3000003955	DIST	02S	02	CC-F06	1000	2020-05-04	2020-05-04	0			
3000003956	DIST	02S	02	CC-F06	1000	2020-05-05	2020-05-05	0			
3000003957	DIST	02S	02	CC-F06	1000	2020-05-06	2020-05-06	0			
3000003958	DIST	02S	02	CC-F06	1000	2020-05-07	2020-05-07	0			
3000003959	DIST	02S	02	CC-F06	667	2020-05-08	2020-05-08	0			
3000003960	DIST	02S	02	CC-F06	0	2020-05-11	2020-05-11	0			
3000003961	DIST	02S	02	CC-F11	0	2019-07-02	2019-07-02	0			
3000003962	DIST	02S	02	CC-F11	0	2019-07-03	2019-07-03	0			
3000003963	DIST	02S	02	CC-F11	0	2019-07-04	2019-07-04	0			
3000003964	DIST	02S	02	CC-F11	0	2019-07-05	2019-07-05	0			
3000003965	DIST	02S	02	CC-F11	0	2019-07-08	2019-07-08	0			
3000003966	DIST	02S	02	CC-F11	0	2019-07-09	2019-07-09	0			
3000003967	DIST	02S	02	CC-F11	0	2019-07-10	2019-07-10	0			
3000003968	DIST	02S	02	CC-F11	0	2019-07-11	2019-07-11	0			
3000003969	DIST	02S	02	CC-F11	0	2019-07-12	2019-07-12	0			
3000003970	DIST	02S	02	CC-F11	0	2019-07-15	2019-07-15	0			
3000003971	DIST	02S	02	CC-F11	0	2019-07-16	2019-07-16	0			
3000003972	DIST	02S	02	CC-F11	0	2019-07-17	2019-07-17	0			
3000003973	DIST	02S	02	CC-F11	0	2019-07-18	2019-07-18	0			
3000003974	DIST	02S	02	CC-F11	0	2019-07-19	2019-07-19	0			
3000003975	DIST	02S	02	CC-F11	533	2019-07-22	2019-07-22	0			
3000003976	DIST	02S	02	CC-F11	750	2019-07-23	2019-07-23	0			
3000003977	DIST	02S	02	CC-F11	750	2019-07-24	2019-07-24	0			
3000003978	DIST	02S	02	CC-F11	750	2019-07-25	2019-07-25	0			
3000003979	DIST	02S	02	CC-F11	750	2019-07-26	2019-07-26	0			
3000003980	DIST	02S	02	CC-F11	750	2019-07-29	2019-07-29	0			
3000003981	DIST	02S	02	CC-F11	750	2019-07-30	2019-07-30	0			
3000003982	DIST	02S	02	CC-F11	750	2019-07-31	2019-07-31	0			
3000003983	DIST	02S	02	CC-F11	750	2019-08-01	2019-08-01	0			
3000003984	DIST	02S	02	CC-F11	750	2019-08-02	2019-08-02	0			
3000003985	DIST	02S	02	CC-F11	750	2019-08-05	2019-08-05	0			
3000003986	DIST	02S	02	CC-F11	750	2019-08-06	2019-08-06	0			
3000003987	DIST	02S	02	CC-F11	750	2019-08-07	2019-08-07	0			
3000003988	DIST	02S	02	CC-F11	750	2019-08-08	2019-08-08	0			
3000003989	DIST	02S	02	CC-F11	750	2019-08-09	2019-08-09	0			
3000003990	DIST	02S	02	CC-F11	750	2019-08-12	2019-08-12	0			
3000003991	DIST	02S	02	CC-F11	750	2019-08-13	2019-08-13	0			
3000003992	DIST	02S	02	CC-F11	750	2019-08-14	2019-08-14	0			
3000003993	DIST	02S	02	CC-F11	750	2019-08-15	2019-08-15	0			
3000003994	DIST	02S	02	CC-F11	750	2019-08-16	2019-08-16	0			
3000003995	DIST	02S	02	CC-F11	216	2019-08-19	2019-08-19	0			
3000003996	DIST	02S	02	CC-F11	0	2019-08-20	2019-08-20	0			
3000003997	DIST	02S	02	CC-F11	750	2019-08-21	2019-08-21	0			
3000003998	DIST	02S	02	CC-F11	750	2019-08-22	2019-08-22	0			
3000003999	DIST	02S	02	CC-F11	750	2019-08-23	2019-08-23	0			
3000004000	DIST	02S	02	CC-F11	750	2019-08-26	2019-08-26	0			
3000004001	DIST	02S	02	CC-F11	750	2019-08-27	2019-08-27	0			
3000004002	DIST	02S	02	CC-F11	750	2019-08-28	2019-08-28	0			
3000004003	DIST	02S	02	CC-F11	750	2019-08-29	2019-08-29	0			
3000004004	DIST	02S	02	CC-F11	750	2019-08-30	2019-08-30	0			
3000004005	DIST	02S	02	CC-F11	750	2019-09-02	2019-09-02	0			
3000004006	DIST	02S	02	CC-F11	750	2019-09-03	2019-09-03	0			
3000004007	DIST	02S	02	CC-F11	750	2019-09-04	2019-09-04	0			
3000004008	DIST	02S	02	CC-F11	750	2019-09-05	2019-09-05	0			
3000004009	DIST	02S	02	CC-F11	750	2019-09-06	2019-09-06	0			
3000004010	DIST	02S	02	CC-F11	750	2019-09-09	2019-09-09	0			
3000004011	DIST	02S	02	CC-F11	750	2019-09-10	2019-09-10	0			
3000004012	DIST	02S	02	CC-F11	750	2019-09-11	2019-09-11	0			
3000004013	DIST	02S	02	CC-F11	667	2019-09-12	2019-09-12	0			
3000004014	DIST	02S	02	CC-F11	0	2019-09-13	2019-09-13	0			
3000004015	DIST	02S	02	CC-F11	0	2019-09-16	2019-09-16	0			
3000004016	DIST	02S	02	CC-F11	0	2019-09-17	2019-09-17	0			
3000004017	DIST	02S	02	CC-F11	750	2019-09-18	2019-09-18	0			
3000004018	DIST	02S	02	CC-F11	750	2019-09-19	2019-09-19	0			
3000004019	DIST	02S	02	CC-F11	750	2019-09-20	2019-09-20	0			
3000004020	DIST	02S	02	CC-F11	750	2019-09-23	2019-09-23	0			
3000004021	DIST	02S	02	CC-F11	750	2019-09-24	2019-09-24	0			
3000004022	DIST	02S	02	CC-F11	750	2019-09-25	2019-09-25	0			
3000004023	DIST	02S	02	CC-F11	750	2019-09-26	2019-09-26	0			
3000004024	DIST	02S	02	CC-F11	750	2019-09-27	2019-09-27	0			
3000004025	DIST	02S	02	CC-F11	333	2019-09-30	2019-09-30	0			
3000004026	DIST	02S	02	CC-F11	0	2019-10-01	2019-10-01	0			
3000004027	DIST	02S	02	CC-F11	0	2019-10-02	2019-10-02	0			
3000004028	DIST	02S	02	CC-F11	750	2019-10-03	2019-10-03	0			
3000004029	DIST	02S	02	CC-F11	750	2019-10-04	2019-10-04	0			
3000004030	DIST	02S	02	CC-F11	750	2019-10-07	2019-10-07	0			
3000004031	DIST	02S	02	CC-F11	750	2019-10-08	2019-10-08	0			
3000004032	DIST	02S	02	CC-F11	750	2019-10-09	2019-10-09	0			
3000004033	DIST	02S	02	CC-F11	750	2019-10-10	2019-10-10	0			
3000004034	DIST	02S	02	CC-F11	750	2019-10-11	2019-10-11	0			
3000004035	DIST	02S	02	CC-F11	750	2019-10-14	2019-10-14	0			
3000004036	DIST	02S	02	CC-F11	334	2019-10-15	2019-10-15	0			
3000004037	DIST	02S	02	CC-F11	0	2019-10-16	2019-10-16	0			
3000004038	DIST	02S	02	CC-F11	0	2019-10-17	2019-10-17	0			
3000004039	DIST	02S	02	CC-F11	0	2019-10-18	2019-10-18	0			
3000004040	DIST	02S	02	CC-F11	0	2019-10-21	2019-10-21	0			
3000004041	DIST	02S	02	CC-F11	0	2019-10-22	2019-10-22	0			
3000004042	DIST	02S	02	CC-F11	0	2019-10-23	2019-10-23	0			
3000004043	DIST	02S	02	CC-F11	0	2019-10-24	2019-10-24	0			
3000004044	DIST	02S	02	CC-F11	0	2019-10-25	2019-10-25	0			
3000004045	DIST	02S	02	CC-F11	0	2019-10-28	2019-10-28	0			
3000004046	DIST	02S	02	CC-F11	750	2019-10-29	2019-10-29	0			
3000004047	DIST	02S	02	CC-F11	750	2019-10-30	2019-10-30	0			
3000004048	DIST	02S	02	CC-F11	750	2019-10-31	2019-10-31	0			
3000004049	DIST	02S	02	CC-F11	750	2019-11-01	2019-11-01	0			
3000004050	DIST	02S	02	CC-F11	750	2019-11-04	2019-11-04	0			
3000004051	DIST	02S	02	CC-F11	750	2019-11-05	2019-11-05	0			
3000004052	DIST	02S	02	CC-F11	750	2019-11-06	2019-11-06	0			
3000004053	DIST	02S	02	CC-F11	750	2019-11-07	2019-11-07	0			
3000004054	DIST	02S	02	CC-F11	750	2019-11-08	2019-11-08	0			
3000004055	DIST	02S	02	CC-F11	750	2019-11-11	2019-11-11	0			
3000004056	DIST	02S	02	CC-F11	750	2019-11-12	2019-11-12	0			
3000004057	DIST	02S	02	CC-F11	750	2019-11-13	2019-11-13	0			
3000004058	DIST	02S	02	CC-F11	750	2019-11-14	2019-11-14	0			
3000004059	DIST	02S	02	CC-F11	750	2019-11-15	2019-11-15	0			
3000004060	DIST	02S	02	CC-F11	750	2019-11-18	2019-11-18	0			
3000004061	DIST	02S	02	CC-F11	750	2019-11-19	2019-11-19	0			
3000004062	DIST	02S	02	CC-F11	750	2019-11-20	2019-11-20	0			
3000004063	DIST	02S	02	CC-F11	750	2019-11-21	2019-11-21	0			
3000004064	DIST	02S	02	CC-F11	750	2019-11-22	2019-11-22	0			
3000004065	DIST	02S	02	CC-F11	750	2019-11-25	2019-11-25	0			
3000004066	DIST	02S	02	CC-F11	750	2019-11-26	2019-11-26	0			
3000004067	DIST	02S	02	CC-F11	750	2019-11-27	2019-11-27	0			
3000004068	DIST	02S	02	CC-F11	750	2019-11-28	2019-11-28	0			
3000004069	DIST	02S	02	CC-F11	750	2019-11-29	2019-11-29	0			
3000004070	DIST	02S	02	CC-F11	750	2019-12-02	2019-12-02	0			
3000004071	DIST	02S	02	CC-F11	750	2019-12-03	2019-12-03	0			
3000004072	DIST	02S	02	CC-F11	750	2019-12-04	2019-12-04	0			
